resto_id,resto_name,resto_type,resto_rating,rating_numbers,average_operation_hours,resto_address,check_payment,cash_payment_only,debit_card_payment,credit_card_payment,voucher_payment,phone_NFC_payment,dog_allowed,suitable_for_children,high_chair_facility,bar_facility,toilet_facility,netral_gender_toilet_facility,wifi_facility,paid_wifi_facility,free_wifi_facility,high_class_atmosphere,viral_atmosphere,comfortable_atmosphere,relaxed_atmosphere,sell_alcohol,sell_beer,sell_fast_food,sell_late_night_food,sell_organic_food,sell_cocktail,sell_coffee,all_you_can_eat,sell_halal_food,menu_for_childern,healty_menu,vegetarian_menu,sell_wine,contactless_deliverys_services,take_away,drive_through,dine_in,delivery,open_space
1660,Pecel Lele Mas Dar Lamongan,Restoran Pecel Lele,4.8,9,15.0,"XFF5+PXC, Jalan Sambiroto Raya, Sambiroto, Tembalang, Kedungmundu, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1661,Sop Ayam Pecok Pak Kenthung,Restoran Sate,4.3,165,12.0,"Jl. Kedungmundu No.17F, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50273",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1662,Ikan Bakar Cianjur,Restoran Ikan Bakar,4.5,3330,12.0,"Jl. Teuku Umar No.8, Jatingaleh, Kec. Candisari, Kota Semarang, Jawa Tengah 50254",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1665,Nasi Goreng Gila,Restoran Nasi Goreng,4.6,23,5.5,"XFF5+3PF, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1666,Nasi Goreng Dan Bakmi Jowo...DOA IBU,Restoran Nasi Goreng,4.7,9,15.0,"Jl. Sambiroto Raya No.82-80, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1667,Sate Kambing Muda Pak Geng,Restoran Sate,4.4,103,7.0,"XFF5+WV3, Jalan Sambiroto Raya Tembalang, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1668,"Warung Makan ""16'",Restoran Masakan Ayam,4.7,50,12.85714286,"Jalan klipang green raya no.16, Sendangmulyo, Tembalang, Sendangmulyo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1669,Ayam Kremes & Garang Asem BAROKAH,Restoran Masakan Ayam,3.6,5,12.0,"Jl. Sambiroto Raya No.80, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1671,Padang 77,Restoran Padang,4.6,145,11.0,"Jl. Sambiroto Raya No.77, Sambiroto, Kec. Tembalang, Kota Semarang, Jawa Tengah 50276",1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1681,Spiegel Bar & Bistro,Bistro,4.6,7152,12.14285714,"Jl. Letjen Suprapto No.34, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1682,UNGU RESTO,Restoran,4.5,137,8.0,"Jalan Permata Hijau BB 1/2, Kuningan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1683,Javara Culture Semarang,Restoran,4.5,339,12.0,"Taman Srigunting, Kota Lama, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1684,Waroenk Angkasa,Restoran,4.6,25,12.0,"Jl. Brotojoyo Timur II No.28, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1685,Ryosuke Kitchen,Restoran,4.5,30,6.85714286,"Jl. Muara Mas Tim. No.246, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50177",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1687,Bess Food 89,Restoran,4.9,23,3.42857143,"Jalan Selomas Raya B22a/XI, RT.008/RW.011, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50177",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1688,Seafood Pak Sangklak Semarang,Restoran Seafood,4.4,1998,11.0,"Jl. Telagamas Raya No.B1, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50177",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1689,Risolaini Semarang,Restoran,4.8,9,14.0,"Jl. Layur kp ujung tanjung No.06, RT.001/001, Kuningan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1690,Kue Pukis Mas ARI,Restoran Makanan Sehat,4.9,18,7.0,"Seberang alfamart, Jl. Hasanudin pinggir kali hasanudin, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1691,Kedai Om Ndut,Restoran Asia,4.6,269,8.14285714,"Jl. Hasanudin Jl. Satria Raya No.224, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1692,PTH Kitchen,Restoran China,4.3,102,10.28571429,"Komplek, Jl. Tanah Mas Raya Jl. Selomas Raya No.B-21, Panggung Lor, Semarang Utara, Semarang City, Central Java 50177",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1693,Samudra,Restoran Keluarga,4.5,31,10.71428571,"JL. Cumi-Cumi, No. RT. 001/04, Bandarharjo, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50175",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1696,Cafe Teras Retro,Kafe,4.1,161,11.14285714,"Jl. Garuda No.24, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1698,Pondok Seafood & Bakaran Fajar,Restoran Seafood,4.6,345,9.0,"Jl. Hasanudin No.G1, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1699,Warung Makan Bu Anis,Restoran Jawa,4.7,6,13.0,"2CP6+3CH, Jl. Hasanudin, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1701,Angkringan ABAHE,Rumah Makan,4.7,28,14.0,"2CM6+2HG, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1703,Kedai Makan Selera Q'ta,Restoran China,4.8,12,6.42857143,"Jl. Tanggul Mas Raya No.3, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1705,kuliner gudeg kendil semarang,Rumah Makan,4.2,6,12.0,"Jl. Satria Utara No.230, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1706,"Pukis Dan Carabikang ""Surabaya""",Restoran,4.9,34,4.0,"Jl. Hasanudin No.58, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1707,Warung Makan Cak Untung,Restoran Nasi Goreng,4.3,54,17.0,"2CF5+WGP, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1708,Mie Sumatera Hok Lai,Restoran Mie,4.6,242,6.0,"Jl. Sumber Mas Timur Blok D no 9 (Pasar Panggung) Perumahan Tanah Mas, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1709,Kayarasa Dapur Nusantara,Restoran Seafood,4.4,1605,10.28571429,"Jl. Peres No.197, Kuningan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1710,Warung Makan Mbak Menthol,Restoran Jawa,4.3,13,17.0,"Jl. Cumi-Cumi Raya No.5, Bandarharjo, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50175",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1712,Nasi Goreng Tegal Mas Ali,Restoran Nasi Goreng,4.5,15,16.5,"Jl Hasanudin G 17 B, Kel Purwosari, Kec Semarang Utara, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50131",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1713,Nasi koyor mak wir,Restoran,4.5,24,5.0,"Jl. Hasanudin No.217, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1715,Barles gorengan,Restoran,4.5,31,6.75,"Jl. Hasanudin No.217, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1716,Kedai Nabilla,Restoran,5.0,4,10.28571429,"Jl. Gurami I No.55, Kuningan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1717,Geprek UFC,Restoran Masakan Ayam,4.5,4,4.5,"2CJ6+F7G, Jl. Satria Utara I, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1718,Nasi Goreng Kambing Simfoni,Restoran,4.2,14,23.9667,"2CJ5+9MG, Jl. Satria Utara IV, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1719,Roti Bakar Yuana,Restoran,4.6,270,23.9667,"Jl. Brotojoyo Timur II No.12, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1720,Roti Bakar ALMIRA,Restoran Makanan Sehat,5.0,2,6.0,"TB Jaya Lancar Jalan Hasanudin No.Depan, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1721,Roti Bakar ALMIRA,Restoran Makanan Sehat,5.0,2,6.0,"TB Jaya Lancar Jalan Hasanudin No.Depan, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1723,Sego Gobyos Mbak Sari,Restoran,4.5,167,5.5,"2CM6+RF2, Jl. Hasanudin, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1724,Warung Makan Tunggal Rasa,Rumah Makan,3.0,1,9.85714286,"Jl. Satria Raya No.230, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1727,Spesial Ayam Geprek MA' DI,Restoran Masakan Ayam,5.0,1,5.14285714,"29MW+6FQ, Jl. Tri Tunggal, Tawangmas, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1729,Mie Ayam Bang Doel,Restoran Mie,4.4,40,8.0,"2CM6+6G6, Jalan Srikandi, Panggung Lor, Semarang Utara, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50177",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1730,"Nasi Goreng ""XO""",Kedai Sarapan,4.8,4,13.85714286,"Jl. BrotoJoyo Tim. 3 No.32, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1731,Soto Ayam Dargo Pak Wito,Restoran Soto Ayam,4.5,2366,14.0,"2CJ6+FP5, ⛉ Jalan Hasanudin raya, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1733,Korean BBQ murah enak di Semarang “ChugBog” Korean bbq termurah 15ribuan,Restoran Barbeque Korea,4.7,38,9.42857143,"Jl. Hasanudin No.17K, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50177",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1735,Take Out Semarang,Restoran,4.5,13,7.71428571,"Jl. Pekunden, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1736,Warteg citarasa hassanudin,Warung tegal,5.0,1,23.9667,"Indomaret Hasanudin, Jl. Gurami I No.8, Panggung Kidul, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50176",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1737,LEKKER STORY SEMARANG,Restoran krep,4.7,34,10.0,"2CJ6+CQF, Jl. Hasanudin, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1738,Bakmi Karet Alung,Restoran Mie,4.5,438,6.5,"Jl. Pasirmas Raya No.13, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1740,SOSTELU,Restoran Bakso,5.0,1,4.28571429,"2CM6+4GW, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50171",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1741,Gulai Kambing Bustaman Pak Sabar,Restoran Sate,4.4,583,8.0,"2CMG+2X8, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
